"Name","ID","State","Network","County","Elevation_ft","Latitude","Longitude","HUC","Date_of_Data","Date_Report_Created","Value_inches","Percent_NRCS_1991_2020_Average","Percent_NRCS_1991_2020_Median","Percent_of_POR_Average","Percent_of_POR_Median","Percent_of_Water_Year_Peak","Percent_NRCS_1991_2020_Average_Water_Year_Peak","Percent_NRCS_1991_2020_Median_Water_Year_Peak","Percent_of_POR_Average_Water_Year_Peak","Percent_of_POR_Median_Water_Year_Peak","POR_Median_Departure_inches","Percentile_POR","Maximum_Rank_POR","Minimum_Rank_POR","Records_POR","NRCS_1991_2020_Average_inches","NRCS_1991_2020_Median_inches","POR_Average_inches","POR_Median_inches","Minimum_POR_inches","Maximum_POR_inches","Year_of_Minimum_POR","Year_of_Maximum_POR","Number_of_Observations_POR"
"Silver Creek Nv","1205	","Nevada","SNOTEL","White Pine","8200","39.23305","-114.2429","160203010806	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","0",,,"0",,"0","0","0","0","70","4","1","Lowest",,,"2","0","0","11","2020, 2021, 2022, more","2019","11"
"Silvies","759	","Oregon","SNOTEL","Harney","6990","42.75333","-118.68785","171200030201	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","2",,,"13","25","7","4","4","-6","43","14","11",,,,"15","8","0","58","2018, 2020, 2021, more","1999","24"
"Skalkaho Summit","760	","Montana","SNOTEL","Granite","7250","46.24212","-113.7725","170102021003	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","51",,,"102","100","85","70","68","0","58","9","10",,,,"50","51","23","83","2015","2011","20"
"Skate Creek","1257	","Washington","SNOTEL","Lewis","3770","46.64336","-121.83044","170800040505	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","71",,,"154","120","75","83","80","12","100","1","8","Highest",,,"46","59","0","71","2015","2022","8"
"Skookum Creek","912	","Washington","SNOTEL","King","3310","47.68433","-121.61007","171100100503	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","72",,,"133","124","81","76","76","14","59","8","11",,,,"54","58","0","142","2004, 2005, 2016","2008","18"
"Slagamelt Lakes","1286	","Montana","SNOTEL","Beaverhead","8620","45.36526","-113.71834","100200040308	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","77",,,"118","118","95","87","87","12","100","1","2","2nd Lowest",,,"65","65","53","77","2021","2022","2"
"Sleeping Woman","783	","Montana","SNOTEL","Sanders","6150","47.17902","-114.33368","170102120708	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","39",,,"122","122","78","70","68","7","68","7","14",,,,"32","32","3","70","2016","2011","20"
"Slug Creek Divide","761	","Idaho","SNOTEL","Caribou","7225","42.56248","-111.29797","170402070201	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT",,,,,,,,,,,,,,,,"10","8","0","29","2015, 2018, 2021, more","2009","18"
"Slumgullion","762	","Colorado","SNOTEL","Hinsdale","11560","37.99076","-107.20392","140200020502	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","1",,,"3","3","2","2","2","-33","0","19","1","Lowest",,,"32","34","1","55","2022","2011","19"
"Smiley Mountain","926	","Idaho","SNOTEL","Custer","9520","43.72718","-113.83402","170402180102	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","63",,,"119","121","97","84","89","11","75","6","16",,,,"53","52","26","89","2015","2017","21"
"Smith  Morehouse","763	","Utah","SNOTEL","Summit","7631","40.78931","-111.09192","160201010203	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","0",,,"0","0","0","0","0","-5","35","18","1","Lowest",,,"10","5","0","51","2018, 2021, 2022, more","2011","27"
"Smith Creek","1235	","Nevada","SNOLITE","Elko","7588","40.4467","-115.5114","160401030403	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","0",,,"0",,"0","0","0","0","50","5","1","Lowest",,,"6","0","0","22","2020, 2021, 2022, more","2019","9"
"Smith Ridge","1167	","Oregon","SNOTEL","Linn","3270","44.30325","-122.04053","170900040203	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","0",,,,,"0","0","0","0","100","1","1",,,,"0","0","0","0","2020, 2021, 2022, more","2020, 2021, 2022, more","11"
"Snake River Station","764	","Wyoming","SNOTEL","Teton","6920","44.13361","-110.66917","170401010402	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT",,,,,,,,,,,,,,,,"17","18","0","47","2007, 2015, 2021, more","2008","16"
"Snider Basin","765	","Wyoming","SNOTEL","Sublette","8060","42.4949","-110.53203","140401010906	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","10",,,"59","100","26","19","20","0","47","11","7",,,,"17","10","0","55","2015, 2018","2011","20"
"Snow Mountain","767	","Oregon","SNOTEL","Harney","6230","43.94885","-119.54013","171200020501	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","2",,,"29","200","7","5","5","1","56","8","10",,,,"7","1","0","33","2018, 2020, 2021, more","2011","17"
"Snowbird","766	","Utah","SNOTEL","Salt Lake","9177","40.56914","-111.65852","160202040202	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","64",,,"76","88","77","55","59","-9","26","15","6",,,,"84","73","29","151","2015","2011","20"
"Snowslide Canyon","927	","Arizona","SNOTEL","Coconino","9744","35.34179","-111.65084","150200160201	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT",,,,,,,,,,,,,,,,"15","8","0","73","2014, 2018, 2021, more","2005","23"
"Snowstorm Mtn","1208	","Nevada","SNOTEL","Elko","7403","41.33981","-116.98044","160401090203	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","6",,,"120",,"17","13","15","6","70","4","8",,,,"5","0","0","23","2018, 2020, 2021, more","2017","11"
"Soldier Park","1132	","Wyoming","SNOTEL","Johnson","8720","44.34847","-107.0136","100902060103	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","15",,,"83","94","68","39","43","-1","45","7","6",,,,"18","16","0","52","2012, 2015","2017","12"
"Soldier R.S.","769	","Idaho","SNOTEL","Camas","5740","43.48407","-114.82692","170402200303	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT",,,,,,,,,,,,,,,,"0","0","0","2","2019, 2020, 2021, more","2008","22"
"Somsen Ranch","770	","Idaho","SNOTEL","Caribou","6800","42.95275","-111.35933","170402070101	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","15",,,"214","1,500","35","32","30","14","88","3","15",,,,"7","1","0","35","2018, 2020, 2021, more","2011","17"
"Sonora Pass","771	","California","SNOTEL","Mono","8770","38.31021","-119.6003","160503020104	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","23",,,"55","64","34","27","29","-13","22","19","6",,,,"42","36","0","101","2015","2017","24"
"Sourdough Gulch","985	","Washington","SNOTEL","Asotin","4000","46.23718","-117.39438","170601030202	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","0",,,,,"0","0","0","0","100","1","1",,,,"0","0","0","0","2020, 2021, 2022, more","2020, 2021, 2022, more","22"
"South Brush Creek","772	","Wyoming","SNOTEL","Carbon","8495","41.3295","-106.5025","101800020303	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","8",,,"62","89","21","11","17","-1","44","11","9",,,,"13","9","0","57","2017, 2018, 2021, more","2011","19"
"South Colony","773	","Colorado","SNOTEL","Custer","10868","37.96647","-105.53671","110200011206	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","60",,,"111","118","94","59","80","9","76","5","14",,,,"54","51","4","241","2018","2005","18"
"South Fork Bull Run","925	","Oregon","SNOTEL","Clackamas","2690","45.44575","-122.03125","170800010504	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","2",,,"50",,"4","6","7","2","87","4","21",,,,"4","0","0","65","2019, 2020, 2021, more","2008","24"
"South Mtn.","774	","Idaho","SNOTEL","Owyhee","6500","42.76478","-116.90037","170501080205	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","5",,,"71",,"12","11","11","5","74","7","18",,,,"7","0","0","52","2019, 2020, 2021, more","2011","24"
"South Pass","775	","Wyoming","SNOTEL","Fremont","9040","42.57317","-108.84325","100800030101	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","35",,,"88","95","80","54","55","-2","44","11","7",,,,"40","37","20","82","2007","2017","19"
"Spencer Meadow","776	","Washington","SNOTEL","Skamania","3400","46.1795","-121.92661","170800020108	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","48",,,"100","114","61","55","55","6","60","7","10",,,,"48","42","0","128","2015","2008","16"
"Spirit Lake","777	","Washington","SNOTEL","Skamania","3520","46.26113","-122.1772","170800050502	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","0",,,,,"0","0","0","0","100","1","1",,,,"0","0","0","0","2020, 2021, 2022, more","2020, 2021, 2022, more","15"
"Spirit Lk","1117	","Utah","SNOTEL","Daggett","10235","40.83868","-110.00527","140401060501	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","14",,,"48","41","30","25","24","-20","17","11","3",,,,"29","34","0","60","2012","2016","13"
"Spratt Creek","778	","California","SNOTEL","Alpine","6063","38.66627","-119.81741","160502010107	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","0",,,,,"0","0","0","0","100","1","1",,,,"0","0","0","0","2020, 2021, 2022, more","2020, 2021, 2022, more","23"
"Spring Creek","2044	","Alaska","SNOTEL","Matanuska-Susitna","580","61.65722","-149.12853","190204020709	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","0",,,,,"0","0","0","0","100","1","1",,,,"0","0","0","0","2019, 2020, 2022","2019, 2020, 2022","3"
"Spring Creek Divide","779	","Wyoming","SNOTEL","Sublette","9000","42.52516","-110.66148","140401011001	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","65",,,"94","100","75","72","75","0","53","10","9",,,,"69","65","49","113","2004","2011","20"
"Spruce Springs","984	","Washington","SNOTEL","Garfield","5700","46.18287","-117.54155","170601030201	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","18",,,"138","225","43","33","34","10","76","6","17",,,,"13","8","0","53","2016, 2020, 2021, more","2008","22"
"Spud Mountain","780	","Colorado","SNOTEL","San Juan","10674","37.69883","-107.77841","140801040202	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","12",,,"34","41","16","13","15","-17","19","14","4",,,,"35","29","0","91","2012","2005","17"
"Spur Park","781	","Montana","SNOTEL","Judith Basin","8100","46.77962","-110.62165","100401030301	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","66",,,"100","103","94","84","85","2","64","9","13",,,,"66","64","47","103","2000","2011","23"
"Spuzzum Creek","1D19P	","British Columbia","Cooperator Snow Sensors","	","3927","49.65","-121.65","	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT",,,,,,,,,,,,,,,,"104","115","15","164","2015","2004","20"
"Squamish Upper","3A25P	","British Columbia","Cooperator Snow Sensors","	","4551","50.15","-123.43333","	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT",,,,,,,,,,,,,,,,"129","124","87","206","2005","2011","20"
"Squaw Flat","782	","Idaho","SNOTEL","Adams","6240","44.77091","-116.24805","170501240401	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","40",,,"129","143","67","54","57","12","68","7","14",,,,"31","28","0","74","2004, 2015, 2021","2011","20"
"St. Lawrence Alt","786	","Wyoming","SNOTEL","Fremont","8620","43.03313","-109.17025","100800020105	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","0",,,"0","0","0","0","0","-3","41","11","1","Lowest",,,"8","3","0","25","2018, 2020, 2022, more","2017","18"
"Stag Mountain","1203	","Nevada","SNOTEL","Elko","7640","41.408","-115.4464","170501020101	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","0",,,,,"0","0","0","0","100","1","1",,,,"0","0","0","0","2020, 2021, 2022, more","2020, 2021, 2022, more","11"
"Stahl Peak","787	","Montana","SNOTEL","Lincoln","6030","48.90902","-114.86298","170101010801	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","105",,,"114","119","91","92","94","17","72","6","14",,,,"92","88","61","155","2015","2011","19"
"Stampede Pass","788	","Washington","SNOTEL","King","3850","47.27427","-121.34162","171100130103	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT",,,,,,,,,,,,,,,,"65","66","0","130","2005, 2015","2008","19"
"Starr Ridge","789	","Oregon","SNOTEL","Grant","5250","44.26423","-119.02162","171200020102	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT",,,,,,,,,,,,,,,,"0","0","0","0","2019, 2020, 2021, more","2019, 2020, 2021, more","16"
"State Line","1258	","California","SNOTEL","Modoc","5680","41.98609","-120.71574","180102040201	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT",,,,,,,,,,,,,,,,"0","0","0","0","2019, 2020, 2021, more","2019, 2020, 2021, more","7"
"State Line AM","993	","California","SNOLITE","Modoc","5680","41.9869","-120.7151","180102040201	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","1",,,"100","100","4","7","7","0","100","1","2","2nd Lowest",,,"1","1","0","1","2021","2020, 2022","3"
"Steel Creek Park","790	","Utah","SNOTEL","Summit","10158","40.90862","-110.50462","140401070203	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","41",,,"84","89","82","64","62","-5","27","17","7",,,,"49","46","28","81","2015","2011","23"
"Stevens Pass","791	","Washington","SNOTEL","King","3950","47.74607","-121.09288","171100090102	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","82",,,"124","108","78","69","67","6","74","6","15",,,,"66","76","0","113","2015","2011","20"
"Stickney Mill","792	","Idaho","SNOTEL","Custer","7430","43.86117","-114.20902","170402180303	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","4",,,,,"14","13","13","4","100","1","8","Highest",,,"0","0","0","4","2019, 2020, 2021, more","2022","8"
"Stillwater Creek","793	","Colorado","SNOTEL","Grand","8880","40.22532","-105.9198","140100010306	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","0",,,"0",,"0","0","0","0","53","9","1","Lowest",,,"2","0","0","15","2019, 2020, 2022, more","2011","18"
"Strawberry","794	","Oregon","SNOTEL","Lake","5770","42.12587","-120.8361","180102040501	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","0",,,,,"0","0","0","0","90","3","1","Lowest",,,"0","0","0","5","2020, 2021, 2022, more","2001","22"
"Strawberry Divide","795	","Utah","SNOTEL","Wasatch","8123","40.16483","-111.20665","140600040103	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","1",,,"7","25","2","2","2","-3","39","12","7",,,,"14","4","0","52","2015, 2018, 2021, more","2011","19"
"Stringer Creek","1009	","Montana","SNOTEL","Meagher","6550","46.9269","-110.90198","100301030801	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","23",,,"96","100","70","46","48","0","55","10","11",,,,"24","23","0","60","2004","2010","21"
"Stuart Mountain","901	","Montana","SNOTEL","Missoula","7400","46.99523","-113.92664","170102040102	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","77",,,"94","96","90","76","78","-3","42","12","8",,,,"82","80","47","133","2004","2011","20"
"Stump Lakes","797	","Colorado","SNOTEL","La Plata","11248","37.47647","-107.63348","140801040702	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","8",,,"22","24","13","10","11","-26","5","21","2","2nd Lowest",,,"36","34","0","75","2002","2005","22"
"Sucker Creek","798	","Wyoming","SNOTEL","Sheridan","8880","44.7225","-107.40033","100901010203	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","50",,,"122","139","83","81","86","14","67","7","13",,,,"41","36","19","68","2006","2011","19"
"Sugarloaf Mtn","1095	","Alaska","SNOTEL","Valdez-Cordova","550","61.081","-146.2995","190202011101	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","59",,,"134","169","55","74","78","24","77","4","11",,,,"44","35","22","85","2017","2013","14"
"Summer Rim","800	","Oregon","SNOTEL","Lake","7080","42.6957","-120.80158","180102020103	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT",,,,,,,,,,,,,,,,"20","18","0","60","2015, 2020, 2021","2011","18"
"Summit Creek","955	","Alaska","SNOTEL","Kenai Peninsula","1400","60.61713","-149.53128","190203020401	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","26",,,"144","186","57","60","60","12","68","7","14",,,,"18","14","0","35","2003","2006, 2012","20"
"Summit Lake","801	","Oregon","SNOTEL","Klamath","5610","43.44907","-122.13808","170703020203	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","93",,,"108","108","92","88","85","7","60","7","10",,,,"86","86","26","127","2015","2011","16"
"Summit Lk","1194	","Nevada","SNOTEL","Humboldt","7615","41.48953","-118.99663","160402021301	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","0",,,"0",,"0","0","0","0","80","3","1","Lowest",,,"2","0","0","17","2020, 2021, 2022, more","2017","11"
"Summit Meadow","1052	","California","SNOTEL","Alpine","9313","38.39747","-119.53522","160503020203	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","3",,,"9","11","6","4","4","-25","22","15","5",,,,"35","28","0","106","2013, 2014, 2015, more","2006","19"
"Summit Ranch","802	","Colorado","SNOTEL","Summit","9371","39.71803","-106.1577","140100020502	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","6",,,"50","55","15","9","12","-5","39","12","8",,,,"12","11","0","45","2012, 2015","2011","19"
"Sun Pass","1078	","Oregon","SNOTEL","Klamath","5400","42.78637","-121.97715","180102010602	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","7",,,"70","175","13","12","12","3","53","8","9",,,,"10","4","0","41","2018, 2020, 2021, more","2011","16"
"Sunflower Flat","1249	","Utah","SNOTEL","Garfield","10018","38.048","-111.33981","140700030406	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","3",,,"17","27","7","7","7","-8","0","9","1","Lowest",,,"18","11","3","39","2022","2019","9"
"Sunset","803	","Idaho","SNOTEL","Shoshone","5540","47.55545","-115.82422","170103020102	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","50",,,"132","119","85","77","71","8","67","4","7",,,,"38","42","2","63","2015","2018","10"
"Surprise Lakes","804	","Washington","SNOTEL","Skamania","4290","46.09497","-121.76345","170800020107	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","96",,,"104","103","87","74","71","3","60","7","9",,,,"92","93","0","155","2015","2011","16"
"Susitna Valley High","967	","Alaska","SNOTEL","Matanuska-Susitna","375","62.13333","-150.04167","190205050105	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","22",,,"275","275","40","32","61","14","100","1","20","Highest",,,"8","8","0","22","2016, 2017, 2019, more","2013, 2022","21"
"Suu Ranch","1248	","Utah","SNOTEL","Iron","8050","37.59711","-112.92949","160300060306	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","0",,,,,"0","0","0","0","75","3","1","Lowest",,,"0","0","0","2","2020, 2021, 2022, more","2018","9"
"Swamp Creek","975	","Washington","SNOTEL","Skagit","3930","48.57142","-120.78267","171100050503	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT",,,,,,,,,,,,,,,,"13","8","0","51","2015, 2016, 2019, more","2011","22"
"Swan Lake Mtn","1077	","Oregon","SNOTEL","Klamath","6830","42.41323","-121.68002","180102040802	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","0",,,"0","0","0","0","0","-20","33","11","1","Lowest",,,"22","20","0","71","2020, 2021, 2022, more","2011","16"
"Swede Peak","805	","Idaho","SNOTEL","Blaine","7640","43.626","-113.96887","170402210301	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","18",,,"90","100","38","35","37","0","50","8","8",,,,"20","18","0","53","2015","2011","15"
"Swift Creek","1012	","Washington","SNOTEL","Skamania","4440","46.1638","-122.18402","170800020304	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","156",,,"118","129","90","98","95","35","72","6","14",,,,"132","121","0","231","2015","2008","19"
"Sylvan Lake","806	","Wyoming","SNOTEL","Park","8420","44.47764","-110.15651","100700010404	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","44",,,"105","105","85","66","68","2","53","9","10",,,,"42","42","6","84","2015","2011","18"
"Sylvan Road","807	","Wyoming","SNOTEL","Park","7120","44.47825","-110.03808","100800120103	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","0",,,"0",,"0","0","0","0","56","9","1","Lowest",,,"7","0","0","43","2020, 2021, 2022, more","2011","19"
"TV Ridge AM","1230	","Oregon","SNOLITE","Wallowa","7050","45.39608","-117.38919","170601050203	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT",,,,,,,,,,,,,,,,"23","24","0","42","2015","2017","8"
"Tahoe City Cross","809	","California","SNOTEL","Placer","6797","39.17162","-120.15362","160501010101	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","0",,,"0",,"0","0","0","0","61","8","1","Lowest",,,"5","0","0","27","2020, 2021, 2022, more","2011","19"
"Takka Wiiya","1247	","Utah","SNOTEL","Juab","9122","39.74104","-113.98262","160203060804	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","4",,,"33","100","8","9","9","0","50","5","5",,,,"12","4","0","39","2015, 2021","2019","9"
"Taos Powderhorn","1168	","New Mexico","SNOTEL","Taos","11045","36.58195","-105.45617","130201010701	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","39",,,"71","72","60","53","54","-15","9","11","2","2nd Lowest",,,"55","54","18","89","2018","2017","12"
"Taos Pueblo","1307	","New Mexico","SNOTEL","Colfax","11020","36.54099","-105.35944","130201010602	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","1",,,"100","100","1",,,"0",,"1","1",,,,"1","1","1","1","2022","2022","1"
"Taylor Butte","810	","Oregon","SNOTEL","Klamath","5030","42.69108","-121.42592","180102020606	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","0",,,,,"0","0","0","0","90","3","1","Lowest",,,"0","0","0","2","2020, 2021, 2022, more","2001","22"
"Taylor Canyon","811	","Nevada","SNOTEL","Elko","6325","41.2287","-116.0293","170501050105	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT",,,,,,,,,,,,,,,,"0","0","0","1","2019, 2020, 2021, more","2010","17"
"Taylor Green","812	","Oregon","SNOTEL","Baker","5740","45.07707","-117.55067","170601040502	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","13",,,"81","100","30","21","22","0","50","12","12",,,,"16","13","0","65","2007, 2015, 2016, more","2011","23"
"Telaquana Lake","1266	","Alaska","SNOTEL","Bethel","1275","60.98243","-153.91772","190304052303	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","0",,,,,"0","0","0","0","100","1","1",,,,"0","0","0","0","2020, 2021, 2022, more","2020, 2021, 2022, more","8"
"Temple Fork","1013	","Utah","SNOTEL","Cache","7406","41.793","-111.54605","160102030303	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","4",,,"33","50","9","7","7","-4","37","13","7",,,,"12","8","0","33","2015, 2018, 2021, more","2008","20"
"Tenquille Lake","1D06P	","British Columbia","Cooperator Snow Sensors","	","5476","50.53333","-122.91667","	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT",,,,,,,,,,,,,,,,"94","85","66","130","2005","2007","16"
"Tent Mtn Lower","1202	","Nevada","SNOTEL","Elko","7100","40.97852","-115.17215","160401010704	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","0",,,,,"0","0","0","0","100","1","1",,,,"0","0","0","0","2020, 2021, 2022, more","2020, 2021, 2022, more","10"
"Tent Mtn Upper","1201	","Nevada","SNOLITE","Elko","8333","40.96535","-115.16458","160401010704	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","41",,,"114","105","80","63","62","2","60","5","7",,,,"36","39","5","67","2012","2017","11"
"Tepee Creek","813	","Montana","SNOTEL","Madison","8000","44.78562","-111.71","100200070602	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","44",,,"147","147","41","86","85","14","79","5","15",,,,"30","30","3","50","2015","2011","20"
"Teuchet Creek","951	","Alaska","SNOTEL","Fairbanks North Star","1640","64.94583","-145.51667","190803060301	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","14",,,"350",,"35","58","58","14","92","2","12","2nd Highest",,,"4","0","0","19","2016, 2019, 2021, more","2013","13"
"Thaynes Canyon","814	","Utah","SNOTEL","Summit","9230","40.6235","-111.53322","160201020101	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","32",,,"68","71","54","41","41","-13","29","18","8",,,,"47","45","12","91","2015","2005, 2011","25"
"Thistle Flat","1226	","Utah","SNOTEL","Sanpete","8787","39.23803","-111.51998","160300040501	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","5",,,"56","62","11","10","11","-3","33","7","3",,,,"9","8","0","28","2015, 2021","2019","10"
"Three Creeks Meadow","815	","Oregon","SNOTEL","Deschutes","5690","44.14425","-121.64095","170703010601	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","6",,,"33","100","12","10","10","0","53","8","8",,,,"18","6","0","65","2018, 2020, 2021, more","2008, 2011","16"
"Thumb Divide","816	","Wyoming","SNOTEL","Teton","7980","44.36917","-110.57717","100700010409	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT",,,,,,,,,,,,,,,,"29","29","0","71","2015","2011","17"
"Thunder Basin","817	","Washington","SNOTEL","Skagit","4320","48.52753","-120.9895","171100050702	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","54",,,"112","104","68","61","61","2","79","4","10",,,,"48","52","5","78","2015","2012","15"
"Tie Creek","818	","Wyoming","SNOTEL","Sheridan","6870","44.81243","-107.41017","100901010205	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","10",,,"143","167","43","33","33","4","68","8","15",,,,"7","6","0","27","2012, 2015, 2016, more","2008","23"
"Timber Creek","819	","Wyoming","SNOTEL","Park","7950","44.0274","-109.17879","100800090210	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","8",,,"100","100","38","32","30","0","61","8","10",,,,"8","8","0","22","2014, 2015, 2020, more","2017","19"
"Timberline","1097	","Utah","SNOTEL","Carbon","8736","39.67712","-110.43395","140600070903	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","0",,,"0",,"0","0","0","0","50","8","1","Lowest",,,"4","0","0","23","2016, 2021, 2022, more","2011","15"
"Timpanogos Divide","820	","Utah","SNOTEL","Utah","8140","40.42817","-111.61633","160202010802	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","0",,,"0","0","0","0","0","-10","24","20","1","Lowest",,,"22","10","0","83","2015, 2018, 2022, more","2011","26"
"Tinkham Creek","899	","Washington","SNOTEL","King","2990","47.33198","-121.46975","171100120101	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","60",,,"111","113","72","70","69","7","56","8","10",,,,"54","53","0","116","2015","2008","17"
"Tipton","821	","Oregon","SNOTEL","Baker","5150","44.65567","-118.42617","170502020101	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","7",,,"140",,"18","13","16","7","76","6","17",,,,"5","0","0","25","2016, 2018, 2020, more","2011","22"
"Tizer Basin","893	","Montana","SNOTEL","Jefferson","6880","46.34937","-111.85308","100301010701	","May 2, 2022, end of day ","5-03-2022, 10:27 PM MDT","14",,,"88","78","54","34","35","-4","41","14","10",,,,"16","18","0","50","2017, 2020, 2021, more","2011","23"
